(((BS +) +) 1), nan, nan, -5.2059781240553695, -4.268894121572139, -4.342286356693841, -4.401511834027296, -4.385605506332826, -4.3581846342028525, -4.34977239163382, -4.349834913736463
((BS +) (B (((BS +) +) 1))), nan, nan, nan, nan, -5.586782805953473, -5.4885012828674125, -5.468484013698722, -5.5129671943380165, -5.490925626685069, -5.512649645568891
(B (((CBC +) *) 0)), nan, nan, -4.639582649134568, -4.720112863875208, -5.602286992489439, -5.677991329139981, nan, nan, nan, nan
(((BS *) (((SSC S) S) +)) I), nan, nan, -5.2059781240553695, -4.887933329978363, -5.505437166499521, -6.075488267598968, nan, nan, nan, nan
((BS *) (((SSC S) S) +)), nan, nan, -4.853156749432627, -4.910156466763073, -5.404461249159519, -5.670822839661367, -5.873949121806887, -5.91843230244618, -6.184072807245014, -6.6112619342370005
((BS +) ((BS +) ((BS *) (((SSC S) S) +)))), nan, nan, nan, nan, -6.097608429719464, -6.181648463427358, -6.567096302366832, nan, nan, nan
((SSC S) S), nan, -4.707801670110602, -4.950795218996544, -5.746404490963691, -5.870550979084119, -5.929305757420886, -5.888764207592028, -5.932616937438138, -5.903663494122314, -5.918114753677057
((((CBC +) *) 0) (((((SSC S) S) +) I) 1)), nan, nan, nan, -6.140696298473731, -6.016262790265512, -5.564662643832977, -5.212284079517294, -5.111956436579233, -5.1035441940102, -4.98582368045646
(B (((BS +) +) 1)), nan, nan, nan, -5.757454327150276, -5.116779176707738, -5.200819210415632, -5.1808019412469415, -5.225285121886236, -5.203243554233288, -5.224967573117111
(((CBC +) *) 0), nan, -4.821130355417605, -4.408470928171182, -5.034025948475859, -5.339922728021947, -5.417156506724387, -5.736572392250102, -5.777526849368944, -5.757212563596358, -5.777209300599819
((B ((S *) I)) (((BS +) +) 1)), nan, nan, nan, -6.140696298473731, -5.323115609705567, -5.228190407211764, -5.212284079517294, -5.245487829203756, -5.237075586634723, -5.391288788564625
(B (((BS *) (((SSC S) S) +)) I)), nan, nan, nan, -6.162919435258441, nan, nan, nan, nan, nan, nan
((BS +) ((BS *) (((SSC S) S) +))), nan, nan, nan, -6.162919435258441, -6.097608429719464, -6.181648463427358, -6.161631194258668, -6.611579483006126, nan, nan
(((SSC S) S) +), nan, -4.261514567482182, -4.005858889045424, -4.7766250741385505, -5.404461249159519, -5.4885012828674125, -5.468484013698722, -5.5129671943380165, -5.490925626685069, -5.512649645568891
(((((SSC S) S) +) I) 1), nan, nan, -4.3359002353363465, -3.210204546788141, -3.132647814832227, -3.1342441793290465, -3.0883406863588023, -3.089021244339704, -3.088641173467935, -3.0887036955705787
((CBC +) *), nan, -3.8868211180407717, -4.639582649134568, -5.4132600444351535, -5.602286992489439, -5.677991329139981, -5.658240548980196, -5.712988328231373, -5.676890174757525, -5.694971202362846
((CBC +) +), nan, nan, -4.639582649134568, nan, nan, nan, nan, nan, nan, nan
1, -3.0, -2.9255973042521557, -2.6633810637615287, -3.1267682848928295, -3.249908768895999, -3.2514643802057197, -3.369329843579523, -3.3699908327574564, -3.369621692059911, -3.3696824164133785
0, -3.0, -2.7943740195487026, -3.8812850725464463, -4.297829630215233, -4.165416889092981, -4.166911453433041, -4.1238753019172805, -4.124514244466688, -4.124157417822166, -4.124216116792214
((BS +) ((BS +) +)), nan, nan, nan, -6.286788916971227, -6.592685696517315, -6.669919475219755, -6.6528631241242575, -6.693817581243098, -6.673503295470513, -6.693500032473973
+, -3.0, -2.7264600909492724, -3.283134023570307, -4.203404090237145, -4.615575858330058, -4.684816031154276, -4.6695728783643435, -4.706126727268425, -4.688015343607066, -4.7058439215639
*, -3.0, -3.4046069882251873, -4.06163253746832, -4.892623474184514, -5.152414524619331, -5.216013102541926, -5.202042905259353, -5.235514091861142, -5.218942975726494, -5.235255533771733
S, -3.0, -3.1796586157976416, -3.7057500920975803, -4.076873883672676, -4.193340733813895, -4.248137989405668, -4.210350297787752, -4.251219623662769, -4.224249598600388, -4.237717579710381
((((SSC S) S) +) ((((SSC S) S) +) I)), nan, nan, -5.2059781240553695, -5.447549117913786, -5.505437166499521, -5.3823410870390225, -5.3664347593445525, -5.399638509031014, -5.391226266461981, -5.391288788564625
I, -3.0, -3.942135985831523, -4.7338127724646, -5.2179966376793505, -5.432730855810265, -5.48625325765899, -5.6184901627801285, -5.647704644837496, -5.634355349973904, -5.6431512446567895
C, -3.0, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
B, -3.0, -4.616051673432908, -4.756250180679562, -3.872056105911612, -3.9178669754894226, -4.050871173318216, -4.18245957968102, -4.224603978291497, -4.196796584983174, -4.210689108003335
CSC, -3.0, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
CSB, -3.0, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
CSS, -3.0, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
(((B (((CBC +) *) 0)) ((((SSC S) S) +) I)) 1), nan, nan, -5.2059781240553695, -6.140696298473731, -6.016262790265512, -6.4809533757071325, nan, nan, nan, nan
CBB, -3.0, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
CBC, -3.0, -3.4046069882251873, -3.357987633030409, -3.0179195166945925, -3.0169234159044946, -3.018487497008954, -3.0347653018970924, -3.035431855431955, -3.0350596067669584, -3.035120842307537
CBS, -3.0, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
CCS, -3.0, -3.4046069882251873, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
CCC, -3.0, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
CCB, -3.0, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908, -4.616051673432907, -4.616051673432908, -4.616051673432908, -4.616051673432908
(B ((((SSC S) S) +) I)), nan, nan, nan, -6.162919435258441, -5.404461249159519, -5.4885012828674125, -5.468484013698722, -5.5129671943380165, -5.490925626685069, -5.512649645568891
(+ 1), nan, nan, -5.2059781240553695, -3.9434717211375117, -4.1191428053796315, -4.178368282713087, -4.162461955018617, -4.146875540535646, -4.187253462136045, -4.238609278626239
((BS +) ((BS +) ((BS +) (B (+ 1))))), nan, nan, nan, nan, nan, nan, nan, -6.206114374897962, -6.184072807245014, -5.694971202362846
((BS +) (B (+ 1))), nan, nan, nan, nan, -5.404461249159519, -5.200819210415632, -5.1808019412469415, -5.225285121886236, -5.203243554233288, -5.224967573117111
((B (((CBC +) *) 0)) ((((SSC S) S) +) I)), nan, nan, -5.507083216839291, -5.881323808863062, -6.592685696517315, -6.669919475219755, nan, nan, nan, nan
